notice_date,effective_date,received_date,company,city,county,employees_type,col7,source_file,address,employees,layoff_closure_type,layoff_closure_type_raw
05/31/2022,07/29/2022,05/31/2022,Sharp and CHildren's MRI Center (SCMRI),,San Diego County,65 Closure Permanent,,warn7-1-21to6-30-22_table27.csv,warn7-1-21to6-30-22_table27.csv,65.0,Closure Permanent,7901 Frost Street  San Diego CA 92123
05/27/2022,08/26/2022,05/31/2022,Cathay Pacific Airways Limited,,San Francisco County,12 Layoff Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,12.0,Layoff Permanent,SFO PO Box 251925  San Francisco CA
06/01/2022,07/31/2022,06/06/2022,360 Behavioral Health,,Kern County,93 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,93.0,Closure Permanent,"5500 Ming Avenue, Suite 140  Bakersfield"
06/01/2022,07/31/2022,06/06/2022,360 Behavioral Health,,Orange County,92 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,92.0,Closure Permanent,"1400 Reynolds Avenue, Suite 160  Irvine"
06/01/2022,07/31/2022,06/06/2022,360 Behavioral Health,,Riverside County,70 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,70.0,Closure Permanent,73321 Fred Waring Dr.  Palm Desert CA
06/01/2022,07/31/2022,06/06/2022,360 Behavioral Health,,Riverside County,44 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,44.0,Closure Permanent,"29995 Technology Drive, Suite 200"
06/01/2022,07/31/2022,06/06/2022,360 Behavioral Health,,San Bernardino County,47 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,47.0,Closure Permanent,60 East 9th Street  Upland CA 91786
06/01/2022,07/31/2022,06/06/2022,360 Behavioral Health,,San Diego County,110 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,110.0,Closure Permanent,5050 Murphy Canyon Rd Suite 150  San
06/01/2022,07/31/2022,06/06/2022,360 Behavioral Health,,San Luis Obispo County,22 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,22.0,Closure Permanent,889 Murray Ave  San Luis Obispo CA 93405
06/01/2022,07/31/2022,06/06/2022,360 Behavioral Health,,Santa Barbara County,5 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,5.0,Closure Permanent,4141 State Street E-12/13  Santa Barbara
06/01/2022,07/31/2022,06/06/2022,360 Behavioral Health,,Ventura County,20 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,20.0,Closure Permanent,990 Enchanted Way #100  Simi Valley CA
05/31/2022,06/26/2022,06/08/2022,The Vons Companies Inc.,,San Diego County,45 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,45.0,Closure Permanent,940 S. Santa Fe Avenue  Vista CA 92084
06/01/2022,07/31/2022,06/08/2022,Carbon Health,,San Francisco County,131 Layoff Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,131.0,Layoff Permanent,"300 California Street, 7th Floor  San"
05/31/2022,05/24/2022,06/13/2022,"Bright Futures Academy, LLC",,Riverside County,44 Layoff Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,44.0,Layoff Permanent,9994 County Farm Rd  Riverside CA 92503
06/02/2022,07/04/2022,06/13/2022,Wells Fargo,,San Bernardino County,1 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,1.0,Closure Permanent,1003 E. Brier Drive  San Bernardino CA
06/01/2022,07/31/2022,06/14/2022,"Coram, CVS Specialty Infusion Services",,Los Angeles County,63 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,63.0,Closure Permanent,"2710 Media Center Drive, Building #6 Suite"
05/24/2022,07/25/2022,06/14/2022,"Illume Ag HR, Inc.",,Riverside County,186 Layoff Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,186.0,Layoff Permanent,65500 Lincoln Street  Mecca CA 92254
05/24/2022,07/25/2022,06/14/2022,"Illume Ag HR, Inc.",,Riverside County,22 Layoff Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,22.0,Layoff Permanent,88100 58th Avenue  Thermal CA 92274
05/23/2022,08/15/2022,06/14/2022,Silgan Containers,,Sacramento County,58 Layoff Temporary,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,58.0,Layoff Temporary,6200 Franklin Blvd. Suite 100  Sacramento
06/14/2022,09/01/2022,06/14/2022,SummerBio LLC,,San Mateo County,101 Closure Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,101.0,Closure Permanent,185 Constitution Drive  Menlo Park CA
06/15/2022,08/15/2022,06/15/2022,Azusa Pacific University,,Los Angeles County,29 Layoff Permanent,,warn7-1-21to6-30-22_table28.csv,warn7-1-21to6-30-22_table28.csv,29.0,Layoff Permanent,901 E. Alosta Ave.  Azusa CA 91702
06/15/2022,08/15/2022,06/15/2022.1,Azusa Pacific University,,Los Angeles County,1 Layoff Permanent,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,1.0,Layoff Permanent,606 E. Huntington Dr.  Monrovia CA 91016
06/15/2022,08/15/2022,06/15/2022,Azusa Pacific University,,Los Angeles County,1 Layoff Permanent,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,1.0,Layoff Permanent,"3580 Wilshire Blvd., Suite 200  Los Angeles"
06/15/2022,08/15/2022,06/15/2022,Azusa Pacific University,,San Bernardino County,2 Layoff Permanent,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,2.0,Layoff Permanent,15283 Pahute Ave.  Victorville CA 92395
06/15/2022,08/15/2022,06/15/2022,Azusa Pacific University,,San Bernardino County,1 Layoff Permanent,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,1.0,Layoff Permanent,375 W. Hospitality Lane  San Bernardino
06/15/2022,08/15/2022,06/15/2022,Azusa Pacific University,,San Diego County,2 Layoff Permanent,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,2.0,Layoff Permanent,"5353 Mission Center Rd., Ste. 300  San"
06/01/2022,05/06/2022,06/16/2022,"iHerb, LLC",,Orange County,40 Layoff Permanent,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,40.0,Layoff Permanent,17400 Laguna Canyon Road Suite 400
06/02/2022,08/08/2022,06/17/2022,Silgan Containers,,Stanislaus County,80 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,80.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/02/2022,08/15/2022,06/17/2022,Silgan Containers,,Stanislaus County,80 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,80.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/02/2022,08/22/2022,06/17/2022,Silgan Containers,,Stanislaus County,80 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,80.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/02/2022,08/29/2022,06/17/2022,Silgan Containers,,Stanislaus County,80 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,80.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/02/2022,09/05/2022,06/17/2022,Silgan Containers,,Stanislaus County,164 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,164.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/02/2022,09/12/2022,06/17/2022,Silgan Containers,,Stanislaus County,80 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,80.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/02/2022,09/19/2022,06/17/2022,Silgan Containers,,Stanislaus County,80 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,80.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/02/2022,09/26/2022,06/17/2022,Silgan Containers,,Stanislaus County,80 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,80.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/02/2022,10/03/2022,06/17/2022,Silgan Containers,,Stanislaus County,110 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,110.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/02/2022,10/10/2022,06/17/2022,Silgan Containers,,Stanislaus County,110 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,110.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/02/2022,10/17/2022,06/17/2022,Silgan Containers,,Stanislaus County,120 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,120.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/02/2022,10/24/2022,06/17/2022,Silgan Containers,,Stanislaus County,120 Layoff Temporary,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,120.0,Layoff Temporary,3250 Patterson Road  Riverbank CA 95367
06/21/2022,08/22/2022,06/22/2022,"Yanka Industries, Inc. dba MasterClass",,San Francisco County,95 Layoff Permanent,,warn7-1-21to6-30-22_table29.csv,warn7-1-21to6-30-22_table29.csv,95.0,Layoff Permanent,"475 Brannan Street, Suite 230  San"
07/28/2021,10/01/2021,07/29/2021,Sky Chefs Inc.,,Orange County,72 Layoff Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,72.0,Layoff Permanent,2990-B Airway Ave.  Costa Mesa CA 92626
07/09/2021,07/09/2021,07/29/2021,SSD Operating Co. LLC dba Sheraton San Diego Hotel,,San Diego County,21 Layoff Temporary,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,21.0,Layoff Temporary,1380 Harbor Island Drive  San Diego CA
07/29/2021,09/27/2021,07/29/2021,Radius Aerospace,,San Diego County,84 Closure Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,84.0,Closure Permanent,203 N. Johnson Ave.  El Cajon CA 92020
07/28/2021,10/01/2021,07/29/2021,Sky Chefs Inc.,,San Mateo County,210 Layoff Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,210.0,Layoff Permanent,868 Cowan Rd.  Burlingame CA 94010
07/30/2021,09/28/2021,08/06/2021,Amazon Logistics - DLA3,,Los Angeles County,161 Closure Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,161.0,Closure Permanent,5289 Smithway St.  Los Angeles CA 90040
07/30/2021,09/28/2021,08/06/2021,Amazon Logistics,,Los Angeles County,161 Closure Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,161.0,Closure Permanent,5289 Smithway Street  Los Angeles CA
07/31/2021,10/22/2021,08/06/2021,"Mirion Technologies, Inc.",,Orange County,57 Closure Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,57.0,Closure Permanent,2652 McGaw Avenue  Irvine CA 92614
07/30/2021,09/30/2021,08/06/2021,Panasonic Avionics,,Orange County,221 Layoff Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,221.0,Layoff Permanent,26220 Enterprise Way  Lake Forest CA
07/29/2021,09/30/2021,08/06/2021,Loma Linda University Health Care,,San Bernardino County,81 Layoff Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,81.0,Layoff Permanent,11370 Anderson Street  Loma Linda CA
08/06/2021,10/14/2021,08/06/2021,"CMC Steel Fabricators, Inc. dba CMC Rebar",,San Bernardino County,36 Closure Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,36.0,Closure Permanent,12451 Arrow Route  Rancho Cucamonga
07/09/2021,10/02/2021,08/06/2021,"Louis Vuitton USA, Inc.",,San Diego County,8 Closure Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,8.0,Closure Permanent,7027 Friars Road  San Diego CA 92108
07/29/2021,09/30/2021,08/06/2021,"Bristol-Meyers Squibb and MyoKardia, Inc.",,San Mateo County,4 Layoff Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,4.0,Layoff Permanent,1000 Sierra Point Pkwy.  Brisbane CA 94005
08/01/2021,10/01/2021,08/06/2021,Flying Food Group,,San Mateo County,119 Layoff Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,119.0,Layoff Permanent,240 Littlefield Ave  South San Francisco CA
08/06/2021,10/05/2021,08/06/2021,Novo Technologies,,Stanislaus County,68 Layoff Temporary,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,68.0,Layoff Temporary,"5933 Stoddard Road, Building 11  Modesto"
08/09/2021,10/29/2021,08/10/2021,S&C Electric Company,,Alameda County,31 Closure Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,31.0,Closure Permanent,1125-1135 Atlantic Avenue  Alameda CA
06/10/2021,07/14/2021,08/10/2021,Apollo Couriers Inc.,,Los Angeles County,42 Closure Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,42.0,Closure Permanent,20730 Prairie Street  Chatsworth CA 91311
06/10/2021,07/14/2021,08/10/2021,Apollo Couriers Inc.,,Los Angeles County,49 Closure Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,49.0,Closure Permanent,2815 W. El Segundo Blvd.  Hawthorne CA
07/30/2021,10/01/2021,08/10/2021,Flying Food Group,,Los Angeles County,70 Layoff Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,70.0,Layoff Permanent,901 W. Hillcrest Blvd.  Inglewood CA 90301
06/10/2021,07/14/2021,08/10/2021,Apollo Couriers Inc.,,Orange County,35 Closure Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,35.0,Closure Permanent,17871 Von Karman Avenue  Irvine CA
07/30/2021,10/01/2021,08/10/2021,CoorsTek Vista Inc.,,San Diego County,39 Closure Permanent,,warn7-1-21to6-30-22_table3.csv,warn7-1-21to6-30-22_table3.csv,39.0,Closure Permanent,2065 Thibodo Road  Vista CA 92081
08/10/2021,09/30/2021,08/10/2021.1,Organogenesis Inc.,,San Diego County,71 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,71.0,Closure Permanent,10931 North Torrey Pines Rd.  La Jolla CA
08/11/2021,10/11/2021,08/17/2021,Peloton Interactive Inc.,,Contra Costa County,123 Layoff Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,123.0,Layoff Permanent,2500 Atlas Road Suite C  Richmond CA
08/17/2021,10/19/2021,08/17/2021,Primeritus Financial Services Inc. and Repo,,El Dorado County,78 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,78.0,Closure Permanent,4950 Hillsdale Circle  El Dorado Hills CA
08/04/2021,10/04/2021,08/17/2021,Location Services LLC,,Kern County,2 Layoff Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,2.0,Layoff Permanent,754 Angus Ln.  Bakersfield CA 93308
08/16/2021,10/15/2021,08/17/2021,Truck Accessories Group LLC and Customer Fiberglass,,Los Angeles County,123 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,123.0,Closure Permanent,1711 Harbor Ave.  Long Beach CA 90813
08/11/2021,10/10/2021,08/17/2021,"California Health and Recovery Solutions, PC",,San Bernardino County,89 Layoff Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,89.0,Layoff Permanent,10250 Rancho Road  Adelanto CA 92301
08/16/2021,09/25/2021,08/17/2021,"Chick-fil-A, Inc.",,San Bernardino County,110 Closure Temporary,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,110.0,Closure Temporary,4350 Ontario Mills Parkway  Ontario CA
08/10/2021,09/30/2022,08/17/2021,Providien LLC,,San Diego County,81 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,81.0,Closure Permanent,2731 Loker Avenue West  Carlsbad CA
08/10/2021,12/31/2022,08/17/2021,Providien LLC,,San Diego County,19 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,19.0,Closure Permanent,2731 Loker Avenue West  Carlsbad CA
08/02/2021,10/01/2021,08/17/2021,Jabil Inc.,,San Diego County,74 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,74.0,Closure Permanent,505 Main Street  Chula Vista CA 91911
08/03/2021,10/01/2021,08/17/2021,Nordstrom dba DT San Francisco Rack Store 473,,San Francisco County,41 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,41.0,Closure Permanent,555 9th Street  San Francisco CA 94103
08/09/2021,09/30/2021,08/17/2021,GXO,,San Joaquin County,56 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,56.0,Closure Permanent,1909 Zephyr Street  Stockton CA 95206
08/13/2021,09/30/2021,08/17/2021,Bristol-Myers Squibb and MyoKardia Inc.,,San Mateo County,4 Layoff Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,4.0,Layoff Permanent,1000 Sierra Point Pkwy  Brisbane CA 94005
08/13/2021,10/15/2021,08/17/2021,Bristol-Myers Squibb and MyoKardia Inc.,,San Mateo County,10 Layoff Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,10.0,Layoff Permanent,1000 Sierra Point Pkwy  Brisbane CA 94005
08/10/2021,10/11/2021,08/17/2021,Spectra Laboratories Inc. and National Medical Care Inc.,,Santa Clara County,52 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,52.0,Closure Permanent,525 Sycamore Drive  Milpitas CA 95035
08/10/2021,01/03/2022,08/17/2021,Spectra Laboratories Inc. and National Medical Care Inc.,,Santa Clara County,84 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,84.0,Closure Permanent,525 Sycamore Drive  Milpitas CA 95035
08/10/2021,01/31/2022,08/17/2021,Spectra Laboratories Inc. and National Medical Care Inc.,,Santa Clara County,42 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,42.0,Closure Permanent,525 Sycamore Drive  Milpitas CA 95035
08/12/2021,04/01/2022,08/17/2021,BANDAI NAMCO Entertainment America Inc.,,Santa Clara County,90 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,90.0,Closure Permanent,2051 Mission College Blvd.  Santa Clara CA
08/11/2021,10/31/2021,08/17/2021,Fox Factory Inc.,,Santa Cruz County,222 Closure Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,222.0,Closure Permanent,130 Hangar Way  Watsonville CA 95076
08/02/2021,11/26/2021,08/17/2021,Smiths Interconnect Inc.,,Ventura County,49 Layoff Permanent,,warn7-1-21to6-30-22_table4.csv,warn7-1-21to6-30-22_table4.csv,49.0,Layoff Permanent,375 Conejo Ridge Avenue  Thousand Oaks
08/19/2021,10/17/2021,08/19/2021.1,Wells Fargo & Company,,San Francisco County,5 Layoff Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,5.0,Layoff Permanent,333 Market Street  San Francisco CA 94103
08/19/2021,10/17/2021,08/19/2021,Wells Fargo & Company,,San Francisco County,2 Layoff Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,2.0,Layoff Permanent,550 California Street  San Francisco CA
07/08/2021,09/10/2021,08/19/2021,Varni Brothers Corporation,,San Joaquin County,50 Closure Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,50.0,Closure Permanent,1109 W. Anderson Street  Stockton CA
07/08/2021,09/10/2021,08/19/2021,Varni Brothers Corporation,,Stanislaus County,48 Closure Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,48.0,Closure Permanent,215 Hosmer Avenue  Modesto CA 95351
08/23/2021,10/21/2021,08/24/2021,Morrison Healthcare dba Morrison Management,,Fresno County,14 Closure Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,14.0,Closure Permanent,7300 N. Fresno St.  Fresno CA 93720
08/17/2021,10/19/2021,08/24/2021,"Basic Energy Services, Inc.",,Kern County,111 Closure Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,111.0,Closure Permanent,1954 James Road  Bakersfield CA 93308
08/17/2021,10/19/2021,08/24/2021,"Basic Energy Services, Inc.",,Kern County,393 Closure Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,393.0,Closure Permanent,3752 Allen Road  Bakersfield CA 93314
08/17/2021,10/19/2021,08/24/2021,"Basic Energy Services, Inc.",,Kern County,48 Closure Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,48.0,Closure Permanent,7515 Rosedale Highway  Bakersfield CA
08/17/2021,10/19/2021,08/24/2021,"Basic Energy Services, Inc.",,Kern County,216 Closure Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,216.0,Closure Permanent,1025 Earthmover Court  Bakersfield CA
08/17/2021,10/19/2021,08/24/2021,"Basic Energy Services, Inc.",,Los Angeles County,98 Closure Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,98.0,Closure Permanent,19431 South Sante Fe Avenue  Compton
08/04/2021,01/01/2022,08/24/2021,Endo Pharmaceuticals Inc.,,Orange County,99 Closure Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,99.0,Closure Permanent,9601 Jeronimo Road  Irvine CA 92618
08/04/2021,01/01/2022,08/24/2021,Endo Pharmaceuticals Inc.,,Orange County,75 Closure Permanent,,warn7-1-21to6-30-22_table5.csv,warn7-1-21to6-30-22_table5.csv,75.0,Closure Permanent,72 Fairbanks  Irvine CA 92618
